Country,Year,Value
China (People's Republic of),2001,45.4
China (People's Republic of),2002,46.9
China (People's Republic of),2003,50.4
China (People's Republic of),2004,55.6
China (People's Republic of),2005,57.9
China (People's Republic of),2006,61.5
China (People's Republic of),2007,64.6
China (People's Republic of),2008,68.1
China (People's Republic of),2009,73.1
China (People's Republic of),2010,77.1
China (People's Republic of),2011,84
China (People's Republic of),2012,91.6
China (People's Republic of),2013,93.9
China (People's Republic of),2014,92.8
China (People's Republic of),2015,95.1
China (People's Republic of),2016,95.7
China (People's Republic of),2017,97.4
China (People's Republic of),2018,100.1
Estonia,2000,83.8
Estonia,2001,80.1
Estonia,2002,71.8
Estonia,2003,71.8
Estonia,2004,76
Estonia,2005,70.9
Estonia,2006,65.4
Estonia,2007,79.6
Estonia,2008,83
Estonia,2009,82.6
Estonia,2010,74.4
Estonia,2011,71.9
Estonia,2012,80.8
Estonia,2013,81.1
Estonia,2014,71.4
Estonia,2015,76.5
Estonia,2016,78
Estonia,2017,81.9
Estonia,2018,88.2
India,2000,35.5
India,2001,36
India,2002,34.5
India,2003,36.2
India,2004,37.4
India,2005,39
India,2006,43
India,2007,46
India,2008,49.5
India,2009,49.2
India,2010,52.8
India,2011,51.5
India,2012,52
India,2013,56.4
India,2014,58.9
India,2015,58.2
India,2016,57.8
India,2017,58.9
India,2018,60.9
Indonesia,2000,36.1
Indonesia,2001,40.9
Indonesia,2002,47.4
Indonesia,2003,51.7
Indonesia,2004,58.1
Indonesia,2005,58.3
Indonesia,2006,62.5
Indonesia,2007,62.5
Indonesia,2008,65.2
Indonesia,2009,67.6
Indonesia,2010,57.2
Indonesia,2011,66.2
Indonesia,2012,66.8
Indonesia,2013,58.4
Indonesia,2014,63.6
Indonesia,2015,67.8
Indonesia,2016,61.2
Indonesia,2017,64.1
Indonesia,2018,66.1
Israel,2000,140.7
Israel,2001,156.4
Israel,2002,159
Israel,2003,140.8
Israel,2004,169.3
Israel,2005,188.6
Israel,2006,147.2
Israel,2007,136.4
Israel,2008,119
Israel,2009,138.3
Israel,2010,120.5
Israel,2011,108.2
Israel,2012,127.5
Israel,2013,118.8
Israel,2014,94.9
Israel,2015,93.2
Israel,2016,103.2
Israel,2017,106.6
Israel,2018,100.5
Russia,2000,36.3
Russia,2001,39.1
Russia,2002,45.4
Russia,2003,47.2
Russia,2004,53.4
Russia,2005,59.9
Russia,2006,64.8
Russia,2007,69.9
Russia,2008,66.6
Russia,2009,62.1
Russia,2010,66.1
Russia,2011,68.4
Russia,2012,68.7
Russia,2013,71.7
Russia,2014,59.7
Russia,2015,55.2
Russia,2016,53.9
Russia,2017,56.3
Russia,2018,62.6
Slovenia,2000,157.7
Slovenia,2001,116.5
Slovenia,2002,148.3
Slovenia,2003,141
Slovenia,2004,163.4
Slovenia,2005,152
Slovenia,2006,130.7
Slovenia,2007,126
Slovenia,2008,121.9
Slovenia,2009,132.1
Slovenia,2010,122.2
Slovenia,2011,121.4
Slovenia,2012,110.6
Slovenia,2013,117.4
Slovenia,2014,111.5
Slovenia,2015,111.4
Slovenia,2016,106.3
Slovenia,2017,101.3
Slovenia,2018,128.5
South Africa,2000,44.3
South Africa,2001,43.5
South Africa,2002,43
South Africa,2003,41.2
South Africa,2004,38.1
South Africa,2005,36.5
South Africa,2006,37.6
South Africa,2007,34
South Africa,2008,36.2
South Africa,2009,32.9
South Africa,2010,33.6
South Africa,2011,38.6
South Africa,2012,32.7
South Africa,2013,38
South Africa,2014,31.2
South Africa,2015,29.4
South Africa,2016,21.2
South Africa,2017,19.9
South Africa,2018,22.7
Australia,2001,100
Australia,2004,99
Australia,2007,99
Australia,2011,100
Australia,2014,99
Australia,2017,99.4
Australia,2001,99
Australia,2004,99
Australia,2007,99
Australia,2011,99
Australia,2014,99
Australia,2017,99
Australia,2001,99
Australia,2004,99
Australia,2007,99
Australia,2011,99
Australia,2014,99
Australia,2017,99.2
Austria,2014,55
Austria,2019,55.4
Austria,2014,39.5
Austria,2019,38.9
Austria,2014,47.5
Austria,2019,47.3
Belgium,2004,77.6
Belgium,2008,87
Belgium,2013,81.4
Belgium,2018,79.4
Belgium,2004,70.5
Belgium,2008,82.4
Belgium,2013,74.8
Belgium,2018,72.3
Belgium,2004,74.2
Belgium,2008,84.8
Belgium,2013,78.2
Belgium,2018,75.9
Canada,2001,74.1
Canada,2003,78.9
Canada,2005,80.6
Canada,2007,79.6
Canada,2008,79.7
Canada,2009,80.7
Canada,2010,80.3
Canada,2011,79.8
Canada,2012,79.6
Canada,2013,80
Canada,2014,81.2
Canada,2015,63
Canada,2016,64.9
Canada,2017,62.6
Canada,2001,63.3
Canada,2003,65.7
Canada,2005,67
Canada,2007,66.1
Canada,2008,66.7
Canada,2009,69
Canada,2010,67.1
Canada,2011,66.8
Canada,2012,66.4
Canada,2013,67.8
Canada,2014,68
Canada,2015,49.7
Canada,2016,49.1
Canada,2017,49
Canada,2001,68.8
Canada,2003,72.4
Canada,2005,74
Canada,2007,73
Canada,2008,73.3
Canada,2009,75
Canada,2010,73.9
Canada,2011,73.4
Canada,2012,73.1
Canada,2013,74
Canada,2014,74.7
Canada,2015,56.5
Canada,2016,57.2
Canada,2017,55.9
Czech Republic,2014,48.1
Czech Republic,2019,49.1
Czech Republic,2014,34.2
Czech Republic,2019,34.8
Czech Republic,2014,41.4
Czech Republic,2019,42.1
Denmark,2000,66.8
Denmark,2005,74
Denmark,2010,54.7
Denmark,2013,53.4
Denmark,2014,53.6
Denmark,2019,54.2
Denmark,2000,52.2
Denmark,2005,58.9
Denmark,2010,39.2
Denmark,2013,38
Denmark,2014,34.3
Denmark,2019,37.4
Denmark,2000,59.6
Denmark,2005,66.7
Denmark,2010,47.1
Denmark,2013,45.8
Denmark,2014,44.1
Denmark,2019,46
Finland,2000,43.2
Finland,2001,43.4
Finland,2002,40.9
Finland,2003,41.7
Finland,2004,47.2
Finland,2005,45.4
Finland,2006,48
Finland,2007,47.4
Finland,2008,46.8
Finland,2009,49.5
Finland,2010,49.7
Finland,2011,51.4
Finland,2012,49.3
Finland,2013,50.1
Finland,2014,51.3
Finland,2015,48.2
Finland,2016,50
Finland,2017,55
Finland,2018,55
Finland,2019,63
Finland,2020,57
Finland,2000,26.2
Finland,2001,25.2
Finland,2002,28.1
Finland,2003,25.5
Finland,2004,28.6
Finland,2005,29
Finland,2006,35.5
Finland,2007,29.9
Finland,2008,34.7
Finland,2009,34.2
Finland,2010,32
Finland,2011,32.4
Finland,2012,32.9
Finland,2013,34.9
Finland,2014,34.3
Finland,2015,31.3
Finland,2016,35
Finland,2017,33
Finland,2018,40
Finland,2019,41
Finland,2020,39
Finland,2000,35.6
Finland,2001,35.2
Finland,2002,35.1
Finland,2003,34.4
Finland,2004,38.8
Finland,2005,37.9
Finland,2006,39.5
Finland,2007,39.7
Finland,2008,41.6
Finland,2009,42.9
Finland,2010,42
Finland,2011,43.3
Finland,2012,42.3
Finland,2013,43.5
Finland,2014,44.1
Finland,2015,39.7
Finland,2016,43
Finland,2017,44
Finland,2018,47
Finland,2019,52
Finland,2020,48
France,2012,59.5
France,2014,63.3
France,2019,69
France,2012,48.1
France,2014,51.4
France,2019,55.6
France,2012,54.2
France,2014,57.6
France,2019,62.6
Germany,2009,53.8
Germany,2010,49.3
Germany,2012,52.5
Germany,2014,42.5
Germany,2009,37.2
Germany,2010,31.2
Germany,2012,35.8
Germany,2014,25.3
Germany,2009,45.8
Germany,2010,40.5
Germany,2012,44.4
Germany,2014,34.1
Greece,2009,65.2
Greece,2014,67.1
Greece,2019,56.3
Greece,2009,62.2
Greece,2014,56.7
Greece,2019,46.3
Greece,2009,63.8
Greece,2014,62.2
Greece,2019,53.4
Hungary,2009,56.4
Hungary,2014,50.2
Hungary,2019,49.1
Hungary,2009,48.4
Hungary,2014,41.9
Hungary,2019,40.4
Hungary,2009,49
Hungary,2014,46.3
Hungary,2019,45
Iceland,2002,51.4
Iceland,2010,54.1
Iceland,2014,54.8
Iceland,2015,64.3
Iceland,2016,66.2
Iceland,2017,67.7
Iceland,2018,65.8
Iceland,2019,66.6
Iceland,2020,64.4
Iceland,2002,41.1
Iceland,2010,42.5
Iceland,2014,39.1
Iceland,2015,48.3
Iceland,2016,54.4
Iceland,2017,57.5
Iceland,2018,56.7
Iceland,2019,53.6
Iceland,2020,51.9
Iceland,2002,46.6
Iceland,2010,48.5
Iceland,2014,46.9
Iceland,2015,56.3
Iceland,2016,60.3
Iceland,2017,62.6
Iceland,2018,61.2
Iceland,2019,60.1
Iceland,2020,58.1
Ireland,2015,72
Ireland,2016,71
Ireland,2017,78
Ireland,2018,70
Ireland,2015,64
Ireland,2016,63
Ireland,2017,67
Ireland,2018,56
Ireland,2015,68
Ireland,2016,67
Ireland,2017,73
Ireland,2018,63
Italy,2000,59.5
Italy,2001,61.2
Italy,2002,61.6
Italy,2003,62.2
Italy,2005,61.9
Italy,2006,63.7
Italy,2007,65.3
Italy,2008,64.6
Italy,2009,63.5
Italy,2010,64
Italy,2011,64.9
Italy,2012,65.5
Italy,2013,64.1
Italy,2014,65.7
Italy,2015,66
Italy,2016,66.7
Italy,2017,65.9
Italy,2018,65.9
Italy,2019,63.3
Italy,2000,50.6
Italy,2001,53.1
Italy,2002,52.2
Italy,2003,53.7
Italy,2005,53.3
Italy,2006,53.6
Italy,2007,55.1
Italy,2008,54.2
Italy,2009,52.7
Italy,2010,53.8
Italy,2011,54.7
Italy,2012,54.6
Italy,2013,54.2
Italy,2014,55.3
Italy,2015,56.3
Italy,2016,55.9
Italy,2017,56.2
Italy,2018,55.1
Italy,2019,53.3
Italy,2000,55.2
Italy,2001,57.3
Italy,2002,57.1
Italy,2003,58.1
Italy,2005,57.8
Italy,2006,58.8
Italy,2007,60.4
Italy,2008,59.6
Italy,2009,58.3
Italy,2010,59.1
Italy,2011,60
Italy,2012,60.2
Italy,2013,59.3
Italy,2014,60.7
Italy,2015,61.3
Italy,2016,61.5
Italy,2017,61.2
Italy,2018,60.7
Italy,2019,58.5
Korea,2008,99.3
Korea,2009,99.5
Korea,2010,99.2
Korea,2011,99.2
Korea,2012,98.9
Korea,2013,99.3
Korea,2014,99.1
Korea,2015,99.1
Korea,2016,99
Korea,2017,98.8
Korea,2018,98.7
Korea,2019,99.2
Korea,2008,99.5
Korea,2009,99.8
Korea,2010,99.5
Korea,2011,99.1
Korea,2012,99.5
Korea,2013,99.5
Korea,2014,99.1
Korea,2015,99.1
Korea,2016,99.3
Korea,2017,99.1
Korea,2018,98.9
Korea,2019,98.9
Korea,2008,99.4
Korea,2009,99.6
Korea,2010,99.4
Korea,2011,99.2
Korea,2012,99.2
Korea,2013,99.4
Korea,2014,99.1
Korea,2015,99.1
Korea,2016,99.2
Korea,2017,99
Korea,2018,98.8
Korea,2019,99
Luxembourg,2014,60.8
Luxembourg,2019,46.9
Luxembourg,2014,43.4
Luxembourg,2019,28.3
Luxembourg,2014,52.2
Luxembourg,2019,37.6
Mexico,2006,86.4
Mexico,2012,57.6
Mexico,2006,85.9
Mexico,2012,57.4
Mexico,2006,86.2
Mexico,2012,57.5
Netherlands,2014,35
Netherlands,2015,33
Netherlands,2016,34.3
Netherlands,2017,37.2
Netherlands,2018,35.9
Netherlands,2019,36
Netherlands,2014,27.6
Netherlands,2015,25.8
Netherlands,2016,27.2
Netherlands,2017,30.9
Netherlands,2018,30.1
Netherlands,2019,30.4
Netherlands,2014,31.3
Netherlands,2015,29.4
Netherlands,2016,30.8
Netherlands,2017,34
Netherlands,2018,33
Netherlands,2019,33.2
New Zealand,2003,97.5
New Zealand,2007,97.1
New Zealand,2009,97.5
New Zealand,2012,97.4
New Zealand,2013,96.2
New Zealand,2014,96
New Zealand,2015,96.6
New Zealand,2016,96.1
New Zealand,2017,96.3
New Zealand,2018,96.7
New Zealand,2019,95.9
New Zealand,2020,96.5
New Zealand,2003,95.9
New Zealand,2007,94.9
New Zealand,2009,96.4
New Zealand,2012,96
New Zealand,2013,94.9
New Zealand,2014,94.9
New Zealand,2015,94.8
New Zealand,2016,94.5
New Zealand,2017,94.5
New Zealand,2018,94.3
New Zealand,2019,94
New Zealand,2020,94
New Zealand,2003,96.7
New Zealand,2007,96.1
New Zealand,2009,97
New Zealand,2012,96.7
New Zealand,2013,95.6
New Zealand,2014,95.5
New Zealand,2015,95.7
New Zealand,2016,95.3
New Zealand,2017,95.4
New Zealand,2018,95.6
New Zealand,2019,95
New Zealand,2020,95.3
Norway,2005,69
Norway,2008,67
Norway,2012,73
Norway,2015,63
Norway,2019,66
Norway,2005,54
Norway,2008,52
Norway,2012,57
Norway,2015,47
Norway,2019,49
Norway,2005,62
Norway,2008,60
Norway,2012,65
Norway,2015,55
Norway,2019,58
Poland,2009,66.2
Poland,2014,59.6
Poland,2019,55.4
Poland,2009,58.8
Poland,2014,51
Poland,2019,47.5
Poland,2009,62.7
Poland,2014,55.7
Poland,2019,51.1
Portugal,2014,60.7
Portugal,2019,46.5
Portugal,2014,48.9
Portugal,2019,36.2
Portugal,2014,55.2
Portugal,2019,41.7
Slovak Republic,2014,49.8
Slovak Republic,2019,51.6
Slovak Republic,2014,37.8
Slovak Republic,2019,42.8
Slovak Republic,2014,44
Slovak Republic,2019,47.3
Spain,2003,47.1
Spain,2006,47.8
Spain,2011,52
Spain,2014,50
Spain,2017,48.4
Spain,2020,52
Spain,2003,37
Spain,2006,36.2
Spain,2011,41.9
Spain,2014,39
Spain,2017,35.7
Spain,2020,41
Spain,2003,42.1
Spain,2006,42.1
Spain,2011,47.1
Spain,2014,44.6
Spain,2017,42.2
Spain,2020,46.6
Sweden,2004,71.1
Sweden,2005,71.9
Sweden,2006,73.8
Sweden,2007,73.4
Sweden,2008,75
Sweden,2009,74.5
Sweden,2010,74
Sweden,2011,74.7
Sweden,2012,76.9
Sweden,2013,77.8
Sweden,2014,75.4
Sweden,2015,73.7
Sweden,2016,75.3
Sweden,2018,76.1
Sweden,2020,74.1
Sweden,2004,56.1
Sweden,2005,57.5
Sweden,2006,56.4
Sweden,2007,57.9
Sweden,2008,58
Sweden,2009,59.3
Sweden,2010,57.9
Sweden,2011,58.9
Sweden,2012,61
Sweden,2013,61.5
Sweden,2014,58.5
Sweden,2015,59.2
Sweden,2016,59.8
Sweden,2018,59.4
Sweden,2020,59.5
Sweden,2004,63.7
Sweden,2005,64.7
Sweden,2006,65.1
Sweden,2007,65.7
Sweden,2008,66.5
Sweden,2009,66.9
Sweden,2010,65.9
Sweden,2011,66.8
Sweden,2012,68.9
Sweden,2013,69.6
Sweden,2014,66.9
Sweden,2015,66.4
Sweden,2016,67.5
Sweden,2018,67.7
Sweden,2020,66.7
Switzerland,2007,90.9
Switzerland,2012,76.5
Switzerland,2017,76.2
Switzerland,2007,82.9
Switzerland,2012,60.2
Switzerland,2017,59.1
Switzerland,2007,87
Switzerland,2012,68.5
Switzerland,2017,67.7
Turkey,2008,62.8
Turkey,2010,71.1
Turkey,2012,65.9
Turkey,2014,62.9
Turkey,2016,62.8
Turkey,2019,58.5
Turkey,2008,59.7
Turkey,2010,67.7
Turkey,2012,63.6
Turkey,2014,57.7
Turkey,2016,59
Turkey,2019,52
Turkey,2008,61.3
Turkey,2010,69.4
Turkey,2012,64.8
Turkey,2014,60.3
Turkey,2016,60.9
Turkey,2019,55.3
United Kingdom,2014,70
United Kingdom,2014,60.3
United Kingdom,2014,65.5
United States,2007,91.6
United States,2009,93.5
United States,2011,91.8
United States,2014,92.4
United States,2015,91.7
United States,2018,92.5
United States,2007,93.4
United States,2009,91
United States,2011,93
United States,2014,91.6
United States,2015,91.9
United States,2018,91
United States,2007,92.5
United States,2009,92.3
United States,2011,92.4
United States,2014,92
United States,2015,91.8
United States,2018,91.8
Chile,2006,58.2
Chile,2009,66.2
Chile,2016,65.3
Chile,2006,46.6
Chile,2009,55.1
Chile,2016,54
Chile,2006,52.7
Chile,2009,60.8
Chile,2016,59.7
Estonia,2009,55
Estonia,2014,59.5
Estonia,2019,52
Estonia,2009,47.7
Estonia,2014,49.1
Estonia,2019,40.9
Estonia,2009,51.7
Estonia,2014,54.8
Estonia,2019,46.9
Israel,2008,84.7
Israel,2014,83.8
Israel,2016,82
Israel,2017,77.8
Israel,2019,86.5
Israel,2008,79.6
Israel,2014,78
Israel,2016,78
Israel,2017,67.7
Israel,2019,81.8
Israel,2008,82.3
Israel,2014,81
Israel,2016,80.1
Israel,2017,72.9
Israel,2019,84.2
Slovenia,2014,66.4
Slovenia,2019,63.3
Slovenia,2014,55.2
Slovenia,2019,50.1
Slovenia,2014,60.9
Slovenia,2019,56.7
Australia,2001,95
Australia,2004,95
Australia,2007,95
Australia,2011,95
Australia,2014,96
Australia,2017,96.1
Australia,2001,92
Australia,2004,91
Australia,2007,92
Australia,2011,93
Australia,2014,93
Australia,2017,93.4
Australia,2001,94
Australia,2004,93
Australia,2007,94
Australia,2011,94
Australia,2014,95
Australia,2017,94.8
Austria,2014,66.3
Austria,2019,58.7
Austria,2014,45.4
Austria,2019,40.7
Austria,2014,56.2
Austria,2019,49.9
Belgium,2001,55.1
Belgium,2004,55.7
Belgium,2008,68.1
Belgium,2013,59.4
Belgium,2018,61.4
Belgium,2001,45
Belgium,2004,44.7
Belgium,2008,57.6
Belgium,2013,47.9
Belgium,2018,47.9
Belgium,2001,50.2
Belgium,2004,50.4
Belgium,2008,63.1
Belgium,2013,53.9
Belgium,2018,54.8
Canada,2001,67.7
Canada,2003,72.8
Canada,2005,74
Canada,2007,74.6
Canada,2008,74.9
Canada,2009,75.8
Canada,2010,76.2
Canada,2011,73
Canada,2012,74.6
Canada,2013,76.4
Canada,2014,75.7
Canada,2015,73
Canada,2016,72.9
Canada,2017,73.1
Canada,2001,54
Canada,2003,59
Canada,2005,59.5
Canada,2007,59.4
Canada,2008,60.3
Canada,2009,63
Canada,2010,61.7
Canada,2011,58.2
Canada,2012,59.7
Canada,2013,62.1
Canada,2014,61.6
Canada,2015,57.7
Canada,2016,57.5
Canada,2017,59.6
Canada,2001,61
Canada,2003,66.1
Canada,2005,66.9
Canada,2007,67.2
Canada,2008,67.8
Canada,2009,69.5
Canada,2010,69.1
Canada,2011,65.8
Canada,2012,67.3
Canada,2013,69.4
Canada,2014,68.8
Canada,2015,65.5
Canada,2016,65.4
Canada,2017,66.5
Czech Republic,2014,56
Czech Republic,2019,54.1
Czech Republic,2014,36.9
Czech Republic,2019,36.4
Czech Republic,2014,46.8
Czech Republic,2019,45.4
Denmark,2000,55.6
Denmark,2005,61.6
Denmark,2010,76.1
Denmark,2013,70.2
Denmark,2014,62.2
Denmark,2017,59.3
Denmark,2019,53.4
Denmark,2000,32.5
Denmark,2005,38.5
Denmark,2010,56.5
Denmark,2013,52.9
Denmark,2014,43.6
Denmark,2017,44.8
Denmark,2019,38.7
Denmark,2000,44.3
Denmark,2005,50.4
Denmark,2010,66.4
Denmark,2013,61.7
Denmark,2014,53
Denmark,2017,52.2
Denmark,2019,46.2
Finland,2000,36.4
Finland,2001,35.6
Finland,2002,32.8
Finland,2003,35.8
Finland,2004,32.9
Finland,2005,34.8
Finland,2006,37.4
Finland,2007,36.9
Finland,2008,37
Finland,2009,40.4
Finland,2010,41.4
Finland,2011,40
Finland,2012,38.7
Finland,2013,38
Finland,2014,40.6
Finland,2015,42.2
Finland,2016,40
Finland,2017,41
Finland,2018,51
Finland,2019,52
Finland,2020,51
Finland,2000,17.7
Finland,2001,16.7
Finland,2002,16.9
Finland,2003,19
Finland,2004,16.8
Finland,2005,18.5
Finland,2006,20.1
Finland,2007,18.1
Finland,2008,22.8
Finland,2009,21.6
Finland,2010,19.2
Finland,2011,19.9
Finland,2012,19.1
Finland,2013,20.7
Finland,2014,19.6
Finland,2015,22.3
Finland,2016,21
Finland,2017,18
Finland,2018,29
Finland,2019,32
Finland,2020,30
Finland,2000,28
Finland,2001,27
Finland,2002,25.6
Finland,2003,28.2
Finland,2004,25.6
Finland,2005,27.3
Finland,2006,29.5
Finland,2007,28.7
Finland,2008,30.9
Finland,2009,32.4
Finland,2010,31.5
Finland,2011,31.5
Finland,2012,30.3
Finland,2013,30.6
Finland,2014,31.7
Finland,2015,32.3
Finland,2016,31
Finland,2017,30
Finland,2018,40
Finland,2019,42
Finland,2020,41
France,2012,55.1
France,2014,61.2
France,2019,65
France,2012,43.4
France,2014,48.5
France,2019,52.3
France,2012,49.7
France,2014,55.1
France,2019,58.9
Germany,2009,71.5
Germany,2010,70.8
Germany,2012,69.5
Germany,2014,55.6
Germany,2009,52.5
Germany,2010,50.3
Germany,2012,48.1
Germany,2014,38.7
Germany,2009,62.3
Germany,2010,60.8
Germany,2012,59.1
Germany,2014,47.3
Greece,2009,62.3
Greece,2014,59
Greece,2019,51.2
Greece,2009,58.9
Greece,2014,50.6
Greece,2019,45.6
Greece,2009,60.7
Greece,2014,55
Greece,2019,49.2
Hungary,2009,74.6
Hungary,2014,64.7
Hungary,2019,60.8
Hungary,2009,61.3
Hungary,2014,52.8
Hungary,2019,49.3
Hungary,2009,68.3
Hungary,2014,59.1
Hungary,2019,55.4
Iceland,2002,50.1
Iceland,2010,55.6
Iceland,2014,55.9
Iceland,2015,60.7
Iceland,2016,60
Iceland,2017,58
Iceland,2018,54.3
Iceland,2019,55.4
Iceland,2020,51.3
Iceland,2002,33.7
Iceland,2010,31.8
Iceland,2014,36.6
Iceland,2015,45.8
Iceland,2016,43.5
Iceland,2017,46.9
Iceland,2018,43.2
Iceland,2019,42.6
Iceland,2020,38.2
Iceland,2002,42.4
Iceland,2010,44.1
Iceland,2014,46.3
Iceland,2015,53.2
Iceland,2016,51.8
Iceland,2017,52.5
Iceland,2018,48.7
Iceland,2019,49
Iceland,2020,44.7
Ireland,2015,60
Ireland,2016,61
Ireland,2017,68
Ireland,2018,77
Ireland,2015,48
Ireland,2016,48
Ireland,2017,55
Ireland,2018,69
Ireland,2015,54
Ireland,2016,55
Ireland,2017,62
Ireland,2018,73
Italy,2000,80.1
Italy,2001,81.7
Italy,2002,81.2
Italy,2003,80.4
Italy,2005,80.5
Italy,2006,81.2
Italy,2007,80.6
Italy,2008,80.8
Italy,2009,79.2
Italy,2010,80.1
Italy,2011,80.1
Italy,2012,78.9
Italy,2013,77.9
Italy,2014,77.8
Italy,2015,79.5
Italy,2016,78.7
Italy,2017,79.2
Italy,2018,79.3
Italy,2019,77.6
Italy,2000,74.3
Italy,2001,76.2
Italy,2002,75.7
Italy,2003,74.1
Italy,2005,75.2
Italy,2006,75.4
Italy,2007,74.1
Italy,2008,73.7
Italy,2009,73
Italy,2010,73.7
Italy,2011,73.9
Italy,2012,72.7
Italy,2013,71.9
Italy,2014,70.5
Italy,2015,72.8
Italy,2016,71.7
Italy,2017,72.2
Italy,2018,73.4
Italy,2019,71.6
Italy,2000,77.3
Italy,2001,79
Italy,2002,78.6
Italy,2003,77.4
Italy,2005,77.9
Italy,2006,78.4
Italy,2007,77.5
Italy,2008,77.4
Italy,2009,76.2
Italy,2010,77.1
Italy,2011,77.1
Italy,2012,75.9
Italy,2013,75.1
Italy,2014,74.3
Italy,2015,76.2
Italy,2016,75.3
Italy,2017,75.8
Italy,2018,76.4
Italy,2019,74.7
Korea,2008,56.6
Korea,2009,59.5
Korea,2010,66.8
Korea,2011,67.8
Korea,2012,68.6
Korea,2013,67.6
Korea,2014,70.9
Korea,2015,72.1
Korea,2016,74.1
Korea,2017,70.7
Korea,2018,68.2
Korea,2019,69.2
Korea,2008,43.5
Korea,2009,44.4
Korea,2010,55
Korea,2011,52.9
Korea,2012,55.6
Korea,2013,57.9
Korea,2014,60.8
Korea,2015,60.6
Korea,2016,65
Korea,2017,60.7
Korea,2018,59.8
Korea,2019,57.9
Korea,2008,50.1
Korea,2009,52
Korea,2010,60.9
Korea,2011,60.4
Korea,2012,62.1
Korea,2013,62.8
Korea,2014,65.9
Korea,2015,66.4
Korea,2016,69.6
Korea,2017,65.7
Korea,2018,64
Korea,2019,63.6
Luxembourg,2014,56.9
Luxembourg,2019,46.7
Luxembourg,2014,42.6
Luxembourg,2019,33.6
Luxembourg,2014,49.8
Luxembourg,2019,40.1
Mexico,2006,45.9
Mexico,2012,45.4
Mexico,2006,42.1
Mexico,2012,40.6
Mexico,2006,44.3
Mexico,2012,43.1
Netherlands,2014,47.3
Netherlands,2015,49.6
Netherlands,2016,49
Netherlands,2017,52
Netherlands,2018,49
Netherlands,2019,49.5
Netherlands,2014,34.5
Netherlands,2015,35.8
Netherlands,2016,37.1
Netherlands,2017,36.4
Netherlands,2018,36.1
Netherlands,2019,37.8
Netherlands,2014,41
Netherlands,2015,42.8
Netherlands,2016,43.1
Netherlands,2017,44.3
Netherlands,2018,42.7
Netherlands,2019,43.7
New Zealand,2003,86.9
New Zealand,2007,88
New Zealand,2009,86
New Zealand,2012,86.3
New Zealand,2013,86.1
New Zealand,2014,83.9
New Zealand,2015,84.1
New Zealand,2016,84.1
New Zealand,2017,83.5
New Zealand,2018,85.1
New Zealand,2019,82.7
New Zealand,2020,82.4
New Zealand,2003,75.5
New Zealand,2007,77.6
New Zealand,2009,78.9
New Zealand,2012,77.5
New Zealand,2013,78.3
New Zealand,2014,77
New Zealand,2015,75.2
New Zealand,2016,76.8
New Zealand,2017,75.8
New Zealand,2018,77.6
New Zealand,2019,75.4
New Zealand,2020,76.7
New Zealand,2003,81.4
New Zealand,2007,83
New Zealand,2009,82.6
New Zealand,2012,82
New Zealand,2013,82.3
New Zealand,2014,80.5
New Zealand,2015,79.8
New Zealand,2016,80.5
New Zealand,2017,79.7
New Zealand,2018,81.5
New Zealand,2019,79.2
New Zealand,2020,79.6
Norway,2005,70
Norway,2008,74
Norway,2012,70
Norway,2015,61
Norway,2019,59
Norway,2005,53
Norway,2008,56
Norway,2012,53
Norway,2015,46
Norway,2019,44
Norway,2005,61
Norway,2008,65
Norway,2012,62
Norway,2015,54
Norway,2019,51
Poland,2009,66.8
Poland,2014,63.9
Poland,2019,61.9
Poland,2009,55.3
Poland,2014,52.3
Poland,2019,50.2
Poland,2009,61.1
Poland,2014,58.5
Poland,2019,54.4
Portugal,2014,74.5
Portugal,2019,69.9
Portugal,2014,66.8
Portugal,2019,62.3
Portugal,2014,70.9
Portugal,2019,66.4
Slovak Republic,2014,54
Slovak Republic,2019,60
Slovak Republic,2014,40.4
Slovak Republic,2019,45.2
Slovak Republic,2014,47.4
Slovak Republic,2019,52.9
Spain,2003,74.1
Spain,2006,72
Spain,2011,65.2
Spain,2014,70.8
Spain,2017,70.2
Spain,2020,71.2
Spain,2003,65
Spain,2006,62.5
Spain,2011,57
Spain,2014,62.4
Spain,2017,59.3
Spain,2020,63.9
Spain,2003,69.7
Spain,2006,67.4
Spain,2011,61.2
Spain,2014,66.7
Spain,2017,64.9
Spain,2020,67.7
Sweden,2004,75.3
Sweden,2005,74.5
Sweden,2006,76.3
Sweden,2007,75.6
Sweden,2008,75.5
Sweden,2009,74.6
Sweden,2010,72.9
Sweden,2011,71.4
Sweden,2012,71.4
Sweden,2013,70
Sweden,2014,71.3
Sweden,2015,70.2
Sweden,2016,68.3
Sweden,2018,67.7
Sweden,2020,66.7
Sweden,2004,55.4
Sweden,2005,53.5
Sweden,2006,53.7
Sweden,2007,54
Sweden,2008,55
Sweden,2009,53.7
Sweden,2010,53.6
Sweden,2011,51.7
Sweden,2012,52.4
Sweden,2013,51.2
Sweden,2014,50.9
Sweden,2015,50.7
Sweden,2016,49
Sweden,2018,49
Sweden,2020,47.8
Sweden,2004,65.4
Sweden,2005,64
Sweden,2006,65
Sweden,2007,64.8
Sweden,2008,65.2
Sweden,2009,64.2
Sweden,2010,63.3
Sweden,2011,61.6
Sweden,2012,61.9
Sweden,2013,60.6
Sweden,2014,61.1
Sweden,2015,60.4
Sweden,2016,58.6
Sweden,2018,58.3
